anime_id,genre
828,Hentai
3560,Hentai
5408,Fantasy
34015,Hentai
2185,Fantasy
755,Hentai
692,Hentai
4730,Hentai
3920,Hentai
9599,Hentai
10575,Hentai
4852,Hentai
4825,Hentai
4820,Hentai
22081,Hentai
7612,Hentai
5522,Hentai
5556,Hentai
5614,Hentai
1383,Romance
32484,Hentai
1791,Drama
3982,Hentai
2610,Hentai
2721,Comedy
9327,Hentai
4355,Hentai
4608,Hentai
1404,Hentai
2439,Hentai
3529,Hentai
3034,Hentai
22815,Hentai
4868,Hentai
33750,Hentai
19635,Hentai
9091,Fantasy
4379,
5590,Hentai
4775,Hentai
2376,Hentai
3681,Hentai
2344,Hentai
4842,Hentai
16476,Hentai
10325,Hentai
2368,Hentai
2838,Hentai
9434,Hentai
3411,Hentai
1782,Hentai
5403,Hentai
4799,Hentai
3534,Hentai
9326,Hentai
31403,Fantasy
9939,Hentai
4487,Hentai
4834,Hentai
3583,Hentai
4378,Hentai
3384,Hentai
28519,Hentai
2209,Hentai
5674,Romance
3558,Hentai
1595,Hentai
4400,Hentai
4603,Hentai
5400,Hentai
2956,Hentai
2588,Hentai
5612,Hentai
3439,Hentai
4803,Hentai
4813,Hentai
3711,Hentai
3551,Hentai
2208,Hentai
3334,Hentai
5553,Hentai
2444,Hentai
4350,Sci-Fi
5049,
5606,Hentai
3729,Hentai
1788,Hentai
1386,Hentai
2070,Sci-Fi
1763,Fantasy
2345,Hentai
19523,Hentai
3921,Hentai
7908,Hentai
2788,Romance
4717,Hentai
4638,Hentai
3922,Hentai
3556,Hentai
3644,Hentai
5890,Hentai
2326,Hentai
4558,Hentai
4561,Hentai
3942,Hentai
3649,Hentai
2007,Hentai
14209,Hentai
5173,Hentai
5575,Hentai
3454,Hentai
2380,Hentai
5664,Hentai
2373,Hentai
7110,Hentai
3586,Hentai
2959,Hentai
10552,Hentai
11469,Hentai
5645,Hentai
3380,Hentai
3580,Hentai
8523,Hentai
2541,Hentai
30658,Hentai
9486,Hentai
3908,Hentai
1402,Hentai
10101,Hentai
4606,Hentai
24743,Hentai
3645,Hentai
3393,Hentai
5566,Hentai
5557,Hentai
4840,Hentai
23761,Hentai
3976,Hentai
5398,Hentai
8471,Hentai
4774,Hentai
4498,Hentai
3587,Hentai
3526,Hentai
6015,Hentai
2374,Hentai
3040,Hentai
2479,Fantasy
4260,Hentai
2218,Romance
5610,Hentai
4492,Hentai
3402,Hentai
2339,Hentai
3953,Hentai
5401,Hentai
30770,
4849,Hentai
2946,Hentai
5558,Hentai
9270,Hentai
9887,Hentai
4819,Hentai
3140,Hentai
5571,Hentai
3902,Hentai
5550,Hentai
4821,Hentai
5613,Hentai
3063,Hentai
6097,Hentai
2169,Sci-Fi
7265,Hentai
10409,Hentai
30817,Hentai
5608,Hentai
3383,Hentai
33125,Hentai
5101,Hentai
2443,Hentai
4802,Hentai
3565,Hentai
3428,Hentai
5544,Hentai
9341,Hentai
4645,Hentai
9375,Hentai
10424,Hentai
7154,Hentai
10764,Hentai
5588,Hentai
5607,Hentai
3643,Hentai
9211,Hentai
2348,Hentai
4357,Hentai
4161,Hentai
3211,Hentai
2944,Hentai
5576,Hentai
4848,Hentai
3633,Hentai
1511,Hentai
3396,Mystery
12061,Hentai
5154,Hentai
7455,Hentai
2186,Hentai
2190,Hentai
4644,Hentai
1784,Hentai
2395,Hentai
9855,Hentai
4604,Hentai
4731,Hentai
2351,Hentai
3539,Hentai
2338,Hentai
2874,Hentai
5649,Hentai
3983,Hentai
4822,Hentai
3377,Hentai
4557,Hentai
2894,Hentai
33515,Hentai
6328,Hentai
31331,Hentai
724,Hentai
3639,Hentai
5159,Fantasy
4479,Hentai
13019,Hentai
4841,Hentai
3527,Hentai
2379,Hentai
3705,Hentai
977,Sci-Fi
4034,Hentai
3648,Hentai
2821,Hentai
18481,Hentai
5733,Hentai
3912,Hentai
5285,Hentai
3824,Hentai
3826,Hentai
4149,Comedy
5646,Hentai
5546,Hentai
2936,Hentai
5587,Hentai
3531,Hentai
3082,Hentai
31283,Fantasy
4495,Hentai
3066,Hentai
3093,Hentai
5190,Hentai
2350,
9600,
2977,Hentai
2979,Hentai
5586,Hentai
5605,Hentai
3793,Hentai
4817,Hentai
3567,Hentai
5108,Hentai
3530,Hentai
4700,Hentai
9507,Hentai
3950,Hentai
4867,Hentai
5567,Hentai
4697,Drama
3160,Hentai
4692,Hentai
4693,Comedy
4560,Hentai
3309,Hentai
2864,Hentai
5570,Hentai
5687,Hentai
4832,Hentai
4017,Hentai
1499,Hentai
3980,Hentai
5540,Hentai
5423,Hentai
5568,Hentai
7864,Hentai
2315,Hentai
3895,Hentai
3981,Hentai
5107,Hentai
2991,Hentai
3094,Hentai
3553,Fantasy
5555,Hentai
3536,Hentai
5611,Hentai
4818,Hentai
12551,Hentai
3563,Hentai
5393,Hentai
2349,Hentai
6622,Hentai
2480,Fantasy
5609,Hentai
3581,Hentai
13917,Hentai
3883,Hentai
4699,Hentai
4463,Hentai
4575,Hentai
3566,Hentai
4675,Hentai
9851,Hentai
4157,Hentai
5542,Hentai
7162,Hentai
3562,Hentai
9317,Hentai
2551,Hentai
2592,Sci-Fi
5548,Hentai
5564,Hentai
5573,Hentai
4496,Hentai
5563,Hentai
5663,Hentai
3542,Hentai
2239,Hentai
5383,Hentai
730,Romance
12563,Hentai
2862,Hentai
3564,Hentai
11825,Hentai
5391,Hentai
5572,Hentai
5773,Hentai
3635,Sci-Fi
4866,Hentai
30663,Comedy
9257,Hentai
5560,Hentai
1639,Hentai
4556,Hentai
4497,Hentai
8574,Hentai
4369,Hentai
5552,Hentai
23171,Hentai
3890,Hentai
3910,Romance
14471,Hentai
4601,Hentai
5547,Hentai
5545,Hentai
5551,Hentai
13051,Hentai
3541,Hentai
3584,
5402,Hentai
5561,Hentai
7343,Hentai
3540,Hentai
5160,Hentai
2240,Hentai
4178,Hentai
4833,Hentai
6025,Hentai
2990,Hentai
11141,
6903,Hentai
5589,Hentai
4310,Hentai
5569,Hentai
18483,Hentai
18479,Hentai
34382,Romance
29307,Hentai
19747,Hentai
20177,Hentai
9304,Hentai
34168,Hentai
20007,
33654,None
9503,Hentai
34506,Hentai
17823,Comedy
17825,Comedy
32195,Hentai
34361,Hentai
7914,Hentai
14207,Hentai
23677,Hentai
13959,Hentai
29994,Hentai
5559,Hentai
18197,Hentai
18199,Hentai
34492,Hentai
29111,Hentai
12397,Comedy
17833,Hentai
34491,Hentai
34312,Hentai
9504,Hentai
34388,Hentai
29992,Hentai
26031,Hentai
34399,Hentai
10368,Hentai
9352,Hentai
5541,Hentai
9316,Hentai
5543,Hentai
5621,Hentai
6133,Hentai
26081,Hentai
